ElapsedTime(s)	14392	EstimatedLatency(ms)	1.354	Trials	21441
ElapsedTime(s)	14457	EstimatedLatency(ms)	1.354	Trials	21505
ElapsedTime(s)	14526	EstimatedLatency(ms)	1.354	Trials	21569
ElapsedTime(s)	14601	EstimatedLatency(ms)	1.354	Trials	21633
ElapsedTime(s)	14670	EstimatedLatency(ms)	1.354	Trials	21697
ElapsedTime(s)	14740	EstimatedLatency(ms)	1.354	Trials	21761
ElapsedTime(s)	14804	EstimatedLatency(ms)	1.354	Trials	21825
ElapsedTime(s)	14866	EstimatedLatency(ms)	1.354	Trials	21889
ElapsedTime(s)	14927	EstimatedLatency(ms)	1.354	Trials	21953
ElapsedTime(s)	15000	EstimatedLatency(ms)	1.354	Trials	22017
ElapsedTime(s)	15067	EstimatedLatency(ms)	1.354	Trials	22081
ElapsedTime(s)	15138	EstimatedLatency(ms)	1.354	Trials	22145
ElapsedTime(s)	15206	EstimatedLatency(ms)	1.354	Trials	22209
ElapsedTime(s)	15289	EstimatedLatency(ms)	1.354	Trials	22273
ElapsedTime(s)	15353	EstimatedLatency(ms)	1.354	Trials	22337
ElapsedTime(s)	15409	EstimatedLatency(ms)	1.354	Trials	22401
ElapsedTime(s)	15469	EstimatedLatency(ms)	1.354	Trials	22465
ElapsedTime(s)	15528	EstimatedLatency(ms)	1.354	Trials	22529
ElapsedTime(s)	15583	EstimatedLatency(ms)	1.354	Trials	22593
ElapsedTime(s)	15649	EstimatedLatency(ms)	1.354	Trials	22657
ElapsedTime(s)	15708	EstimatedLatency(ms)	1.354	Trials	22721
ElapsedTime(s)	15771	EstimatedLatency(ms)	1.354	Trials	22785
ElapsedTime(s)	15833	EstimatedLatency(ms)	1.353	Trials	22849
ElapsedTime(s)	15894	EstimatedLatency(ms)	1.353	Trials	22913
ElapsedTime(s)	15959	EstimatedLatency(ms)	1.353	Trials	22977
ElapsedTime(s)	16032	EstimatedLatency(ms)	1.353	Trials	23041
ElapsedTime(s)	16106	EstimatedLatency(ms)	1.353	Trials	23105
ElapsedTime(s)	16188	EstimatedLatency(ms)	1.353	Trials	23169
ElapsedTime(s)	16271	EstimatedLatency(ms)	1.353	Trials	23233
ElapsedTime(s)	16343	EstimatedLatency(ms)	1.353	Trials	23297
ElapsedTime(s)	16438	EstimatedLatency(ms)	1.353	Trials	23361
ElapsedTime(s)	16529	EstimatedLatency(ms)	1.353	Trials	23425
